t,seg,rx,ry,rz,fx,fy,fz
7758.0009,0,0.22710,0.11848,0.34272,0.22181,0.13709,0.34425
7758.0332,0,0.23081,0.10974,0.34130,0.22451,0.12889,0.34337
7758.0662,0,0.23319,0.10037,0.33985,0.22711,0.12033,0.34231
7758.1003,0,0.23422,0.09203,0.33881,0.22925,0.11184,0.34126
7758.1331,0,0.23298,0.08404,0.33772,0.23037,0.10350,0.34020
7758.1690,0,0.23530,0.07559,0.33628,0.23185,0.09513,0.33902
7758.2002,0,0.23478,0.06774,0.33466,0.23273,0.08691,0.33771
7758.2360,0,0.23653,0.06042,0.33229,0.23387,0.07896,0.33609
7758.2682,0,0.23465,0.05095,0.33034,0.23410,0.07056,0.33436
7758.3020,0,0.23334,0.04426,0.32781,0.23387,0.06267,0.33240
7758.3352,0,0.22651,0.03801,0.32647,0.23167,0.05527,0.33062
7758.3663,0,0.22591,0.03186,0.32409,0.22994,0.04825,0.32866
7758.4013,0,0.22708,0.02769,0.32118,0.22908,0.04208,0.32641
7758.4430,0,0.23138,0.02384,0.31757,0.22977,0.03661,0.32376
7758.4742,0,0.23216,0.01962,0.31498,0.23049,0.03151,0.32113
7758.5091,0,0.23190,0.01666,0.31281,0.23091,0.02706,0.31863
7758.5448,0,0.23252,0.01275,0.31033,0.23139,0.02276,0.31614
7758.5768,0,0.23397,0.00911,0.30785,0.23217,0.01867,0.31365
7758.6079,0,0.23447,0.00569,0.30520,0.23286,0.01477,0.31112
7758.6390,0,0.23523,0.00302,0.30241,0.23357,0.01125,0.30851
7758.6716,0,0.23640,-0.00045,0.30000,0.23442,0.00774,0.30595
7758.7021,0,0.23797,-0.00208,0.29743,0.23548,0.00479,0.30340
7758.7328,0,0.23561,-0.00568,0.29589,0.23552,0.00165,0.30114
7758.7680,0,0.23427,-0.00873,0.29364,0.23515,-0.00146,0.29889
7758.8068,0,0.23511,-0.01135,0.29048,0.23514,-0.00443,0.29637
7758.8388,0,0.23687,-0.01434,0.28737,0.23566,-0.00740,0.29367
7758.8757,0,0.23633,-0.01663,0.28484,0.23586,-0.01017,0.29102
7758.9063,0,0.23504,-0.01857,0.28241,0.23561,-0.01269,0.28844
7758.9422,0,0.23363,-0.02047,0.28003,0.23502,-0.01502,0.28591
7758.9733,0,0.23191,-0.02202,0.27766,0.23409,-0.01712,0.28344
7759.0049,0,0.22789,-0.02385,0.27518,0.23223,-0.01914,0.28096
7759.0374,0,0.22550,-0.02589,0.27284,0.23021,-0.02116,0.27852
7759.0694,0,0.22620,-0.02716,0.27003,0.22901,-0.02296,0.27597
7759.1017,0,0.22627,-0.02747,0.26737,0.22818,-0.02432,0.27339
7759.1341,0,0.22507,-0.02826,0.26489,0.22725,-0.02550,0.27084
7759.1683,0,0.22505,-0.02833,0.26272,0.22659,-0.02635,0.26841
7759.2005,0,0.22583,-0.02876,0.26022,0.22636,-0.02707,0.26595
7759.2361,0,0.22527,-0.02738,0.25780,0.22603,-0.02716,0.26351
7759.2719,0,0.22314,-0.02750,0.25555,0.22516,-0.02726,0.26112
7759.3026,0,0.22244,-0.02743,0.25363,0.22435,-0.02731,0.25887
7759.3337,0,0.22254,-0.02757,0.25138,0.22381,-0.02739,0.25662
7759.3711,0,0.22295,-0.02715,0.24916,0.22355,-0.02732,0.25439
7759.4036,0,0.22287,-0.02624,0.24694,0.22335,-0.02700,0.25215
7759.4386,0,0.22411,-0.02493,0.24465,0.22358,-0.02637,0.24990
7759.4726,0,0.22335,-0.02325,0.24237,0.22351,-0.02544,0.24764
7759.5036,0,0.22601,-0.02115,0.23964,0.22426,-0.02415,0.24524
7759.5355,0,0.22328,-0.01961,0.23773,0.22396,-0.02279,0.24299
7759.5676,0,0.22227,-0.01783,0.23582,0.22346,-0.02130,0.24084
7759.6000,0,0.22205,-0.01484,0.23384,0.22303,-0.01936,0.23874
7759.6358,0,0.22245,-0.01238,0.23220,0.22286,-0.01727,0.23677
7759.6702,0,0.22321,-0.00951,0.23090,0.22296,-0.01494,0.23501
7759.7026,0,0.22184,-0.00633,0.22960,0.22263,-0.01236,0.23339
7759.7331,0,0.22230,-0.00347,0.22849,0.22253,-0.00969,0.23192
7759.7663,0,0.21985,-0.00046,0.22755,0.22173,-0.00692,0.23061
7759.8086,0,0.21933,0.00259,0.22634,0.22101,-0.00407,0.22933
7759.8406,0,0.21909,0.00612,0.22556,0.22043,-0.00101,0.22820
7759.8719,0,0.21970,0.00825,0.22487,0.22021,0.00177,0.22720
7759.9026,0,0.22009,0.01153,0.22424,0.22018,0.00469,0.22631
7759.9340,0,0.21973,0.01617,0.22312,0.22004,0.00814,0.22535
7759.9671,0,0.21825,0.02008,0.22268,0.21951,0.01172,0.22455
7760.0009,0,0.21912,0.02182,0.22243,0.21939,0.01475,0.22392
7760.0402,0,0.22016,0.02657,0.22243,0.21962,0.01830,0.22347
7760.0727,0,0.22078,0.03061,0.22196,0.21997,0.02199,0.22302
7760.1044,0,0.22071,0.03397,0.22192,0.22019,0.02559,0.22269
7760.1355,0,0.21830,0.03763,0.22175,0.21962,0.02920,0.22241
7760.1732,0,0.21594,0.04096,0.22241,0.21852,0.03273,0.22241
7760.2044,0,0.21802,0.04385,0.22277,0.21837,0.03606,0.22252
7760.2348,0,0.21877,0.04578,0.22316,0.21849,0.03898,0.22271
7760.2676,0,0.21947,0.04894,0.22391,0.21878,0.04197,0.22307
7760.3038,0,0.22098,0.05063,0.22458,0.21944,0.04456,0.22352
7760.3419,0,0.22027,0.05267,0.22550,0.21969,0.04700,0.22412
7760.3732,0,0.21869,0.05555,0.22639,0.21939,0.04956,0.22480
7760.4039,0,0.21941,0.05667,0.22681,0.21939,0.05169,0.22540
7760.4356,0,0.21971,0.05836,0.22753,0.21949,0.05369,0.22604
7760.4663,0,0.21972,0.05943,0.22860,0.21956,0.05542,0.22681
7760.5006,0,0.21739,0.06012,0.22993,0.21891,0.05683,0.22774
7760.5343,0,0.21744,0.06171,0.23117,0.21847,0.05829,0.22877
7760.5680,0,0.21723,0.06428,0.23259,0.21809,0.06009,0.22992
7760.6004,0,0.21726,0.06579,0.23405,0.21784,0.06180,0.23116
7760.6355,0,0.21863,0.06649,0.23533,0.21808,0.06321,0.23241
7760.6703,0,0.21992,0.06757,0.23666,0.21863,0.06452,0.23369
7760.7020,0,0.22234,0.06817,0.23723,0.21974,0.06561,0.23475
7760.7341,0,0.22242,0.06811,0.23828,0.22055,0.06636,0.23581
7760.7676,0,0.22289,0.06831,0.23925,0.22125,0.06695,0.23684
7760.8072,0,0.22460,0.06816,0.24018,0.22226,0.06731,0.23784
7760.8387,0,0.22528,0.06834,0.24154,0.22316,0.06762,0.23895
7760.8701,0,0.22521,0.06897,0.24296,0.22378,0.06802,0.24015
7760.9019,0,0.22691,0.06894,0.24408,0.22472,0.06830,0.24133
7760.9381,0,0.22722,0.06853,0.24567,0.22547,0.06837,0.24263
7760.9715,0,0.22673,0.06872,0.24710,0.22585,0.06848,0.24397
7761.0035,0,0.22779,0.06913,0.24818,0.22643,0.06867,0.24524
7761.0384,0,0.22762,0.06919,0.24955,0.22679,0.06883,0.24653
7761.0718,0,0.22757,0.06977,0.25087,0.22702,0.06911,0.24783
7761.1022,0,0.22812,0.06923,0.25197,0.22735,0.06915,0.24908
7761.1318,0,0.22832,0.06902,0.25323,0.22764,0.06911,0.25032
7761.1644,0,0.22692,0.06876,0.25481,0.22743,0.06900,0.25167
7761.1947,0,0.22809,0.06834,0.25590,0.22762,0.06880,0.25294
7761.2249,0,0.22838,0.06719,0.25708,0.22785,0.06832,0.25418
7761.2565,0,0.23099,0.06660,0.25830,0.22879,0.06780,0.25542
7761.2885,0,0.22869,0.06616,0.26026,0.22876,0.06731,0.25687
7761.3208,0,0.22724,0.06509,0.26223,0.22831,0.06664,0.25848
7761.3523,0,0.22672,0.06313,0.26413,0.22783,0.06559,0.26017
7761.3835,0,0.22807,0.06248,0.26548,0.22790,0.06466,0.26176
7761.4179,0,0.22865,0.06085,0.26680,0.22813,0.06352,0.26328
7761.4582,0,0.22693,0.05944,0.26845,0.22777,0.06229,0.26483
7761.4892,0,0.22838,0.05805,0.26954,0.22795,0.06102,0.26624
7761.5209,0,0.22897,0.05722,0.27084,0.22826,0.05988,0.26762
7761.5525,0,0.23100,0.05650,0.27194,0.22908,0.05887,0.26891
7761.5879,0,0.23182,0.05495,0.27365,0.22990,0.05769,0.27033
7761.6189,0,0.23127,0.05418,0.27489,0.23031,0.05664,0.27170
7761.6504,0,0.23197,0.05255,0.27598,0.23081,0.05541,0.27298
7761.6845,0,0.23140,0.05093,0.27733,0.23099,0.05407,0.27429
7761.7170,0,0.23298,0.04842,0.27838,0.23159,0.05237,0.27552
7761.7539,0,0.23143,0.04727,0.27999,0.23154,0.05084,0.27686
7761.7926,0,0.23271,0.04549,0.28121,0.23189,0.04924,0.27816
7761.8242,0,0.23263,0.04357,0.28281,0.23211,0.04754,0.27956
7761.8545,0,0.23367,0.04205,0.28410,0.23258,0.04589,0.28092
7761.8861,0,0.23260,0.03848,0.28551,0.23258,0.04367,0.28230
7761.9167,0,0.22967,0.03633,0.28740,0.23171,0.04146,0.28383
7761.9545,0,0.22875,0.03407,0.28923,0.23082,0.03925,0.28545
7761.9855,0,0.22954,0.03155,0.29012,0.23044,0.03694,0.28685
7762.0172,0,0.22989,0.02900,0.29134,0.23028,0.03456,0.28820
7762.0495,0,0.22946,0.02615,0.29314,0.23003,0.03203,0.28968
7762.0898,0,0.23160,0.02345,0.29416,0.23050,0.02946,0.29102
7762.1201,0,0.23424,0.02169,0.29505,0.23162,0.02713,0.29223
7762.1524,0,0.23503,0.01968,0.29606,0.23264,0.02490,0.29338
7762.1849,0,0.23731,0.01725,0.29658,0.23405,0.02260,0.29434
7762.2162,0,0.23814,0.01542,0.29771,0.23527,0.02045,0.29535
7762.2544,0,0.23881,0.01307,0.29911,0.23633,0.01823,0.29648
7762.2850,0,0.23913,0.01080,0.30040,0.23717,0.01600,0.29766
7762.3216,0,0.23873,0.00821,0.30161,0.23764,0.01367,0.29884
7762.3523,0,0.23744,0.00528,0.30283,0.23758,0.01115,0.30004
7762.3836,0,0.23705,0.00234,0.30394,0.23742,0.00851,0.30121
7762.4178,0,0.23720,-0.00098,0.30457,0.23736,0.00566,0.30222
7762.4536,0,0.23804,-0.00411,0.30508,0.23756,0.00273,0.30308
7762.4929,0,0.23979,-0.00744,0.30540,0.23823,-0.00032,0.30377
7762.5235,0,0.23988,-0.01089,0.30603,0.23873,-0.00349,0.30445
7762.5561,0,0.23912,-0.01472,0.30705,0.23884,-0.00686,0.30523
7762.5899,0,0.23828,-0.01751,0.30809,0.23867,-0.01006,0.30609
7762.6211,0,0.23787,-0.02048,0.30876,0.23843,-0.01318,0.30689
7762.6524,0,0.23698,-0.02324,0.30974,0.23799,-0.01620,0.30775
7762.6885,0,0.23605,-0.02521,0.31082,0.23741,-0.01890,0.30867
7762.7204,0,0.23560,-0.02861,0.31152,0.23687,-0.02182,0.30952
7762.7514,0,0.23424,-0.03074,0.31231,0.23608,-0.02449,0.31036
7762.7842,0,0.23152,-0.03310,0.31314,0.23471,-0.02707,0.31120
7762.8227,0,0.23110,-0.03516,0.31363,0.23363,-0.02950,0.31193
7762.8548,0,0.23250,-0.03784,0.31351,0.23329,-0.03200,0.31240
7762.8874,0,0.23291,-0.03955,0.31346,0.23318,-0.03427,0.31272
7762.9226,0,0.23662,-0.04105,0.31310,0.23421,-0.03630,0.31283
7762.9563,0,0.23716,-0.04237,0.31318,0.23510,-0.03812,0.31294
7762.9879,0,0.23716,-0.04513,0.31314,0.23571,-0.04023,0.31300
7763.0302,0,0.23590,-0.04712,0.31319,0.23577,-0.04230,0.31305
7763.0608,0,0.23675,-0.04982,0.31297,0.23606,-0.04455,0.31303
7763.0941,0,0.23434,-0.05288,0.31323,0.23555,-0.04705,0.31309
7763.1275,0,0.23358,-0.05647,0.31358,0.23496,-0.04988,0.31324
7763.1598,0,0.23323,-0.05824,0.31355,0.23444,-0.05238,0.31333
7763.1917,0,0.23348,-0.05967,0.31329,0.23415,-0.05457,0.31332
7763.2227,0,0.23320,-0.06125,0.31298,0.23386,-0.05657,0.31322
7763.2551,0,0.23351,-0.06284,0.31257,0.23376,-0.05845,0.31303
7763.2889,0,0.23292,-0.06426,0.31203,0.23351,-0.06020,0.31273
7763.3217,0,0.23361,-0.06557,0.31144,0.23354,-0.06181,0.31234
7763.3540,0,0.23369,-0.06711,0.31073,0.23358,-0.06340,0.31186
7763.3861,0,0.23455,-0.06876,0.31019,0.23387,-0.06501,0.31136
7763.4183,0,0.23456,-0.06997,0.30958,0.23408,-0.06650,0.31082
7763.4508,0,0.23364,-0.07130,0.30899,0.23395,-0.06794,0.31027
7763.4830,0,0.23662,-0.07291,0.30743,0.23475,-0.06943,0.30942
7763.5244,0,0.23777,-0.07425,0.30592,0.23565,-0.07088,0.30837
7763.5558,0,0.23854,-0.07594,0.30465,0.23652,-0.07240,0.30726
7763.5875,0,0.23992,-0.07745,0.30330,0.23754,-0.07391,0.30607
7763.6213,0,0.24195,-0.07861,0.30178,0.23886,-0.07532,0.30478
7763.6584,0,0.24148,-0.08114,0.30071,0.23965,-0.07707,0.30356
7763.6907,0,0.23959,-0.08281,0.30004,0.23963,-0.07879,0.30251
7763.7217,0,0.24018,-0.08465,0.29874,0.23979,-0.08055,0.30138
7763.7534,0,0.23965,-0.08538,0.29766,0.23975,-0.08200,0.30026
7763.7865,0,0.23785,-0.08717,0.29681,0.23918,-0.08355,0.29923
7763.8281,0,0.23819,-0.08957,0.29528,0.23888,-0.08536,0.29804
7763.8592,0,0.23888,-0.09049,0.29438,0.23888,-0.08690,0.29694
7763.8922,0,0.23965,-0.09118,0.29291,0.23911,-0.08818,0.29573
7763.9323,0,0.24099,-0.09235,0.29111,0.23967,-0.08943,0.29435
7763.9634,0,0.24157,-0.09242,0.28959,0.24024,-0.09033,0.29292
7763.9956,0,0.24195,-0.09347,0.28812,0.24075,-0.09127,0.29148
7764.0261,0,0.24124,-0.09393,0.28673,0.24090,-0.09207,0.29006
7764.0567,0,0.24083,-0.09453,0.28500,0.24088,-0.09281,0.28854
7764.0876,0,0.24005,-0.09554,0.28339,0.24063,-0.09363,0.28699
7764.1187,0,0.23797,-0.09726,0.28209,0.23983,-0.09472,0.28552
7764.1524,0,0.23737,-0.09840,0.28047,0.23909,-0.09582,0.28401
7764.1851,0,0.23736,-0.09914,0.27873,0.23857,-0.09681,0.28242
7764.2169,0,0.23789,-0.09966,0.27705,0.23837,-0.09767,0.28081
7764.2511,0,0.23770,-0.10029,0.27571,0.23817,-0.09845,0.27928
7764.2875,0,0.23589,-0.10063,0.27444,0.23749,-0.09911,0.27783
7764.3181,0,0.23513,-0.10095,0.27322,0.23678,-0.09966,0.27645
7764.3505,0,0.23509,-0.09991,0.27166,0.23627,-0.09974,0.27501
7764.3894,0,0.23477,-0.09987,0.26955,0.23582,-0.09978,0.27337
7764.4256,0,0.23530,-0.09903,0.26751,0.23567,-0.09955,0.27161
7764.4579,0,0.23285,-0.09959,0.26567,0.23482,-0.09956,0.26983
7764.4897,0,0.23309,-0.10092,0.26320,0.23430,-0.09997,0.26784
7764.5276,0,0.23096,-0.10072,0.26095,0.23330,-0.10020,0.26577
7764.5595,0,0.22959,-0.10124,0.25868,0.23219,-0.10051,0.26365
7764.5911,0,0.23001,-0.10089,0.25662,0.23153,-0.10062,0.26154
7764.6231,0,0.22964,-0.09959,0.25491,0.23096,-0.10031,0.25955
7764.6547,0,0.22892,-0.09891,0.25334,0.23035,-0.09989,0.25769
7764.6857,0,0.22757,-0.09903,0.25178,0.22952,-0.09963,0.25591
7764.7169,0,0.22731,-0.09817,0.25006,0.22886,-0.09919,0.25416
7764.7502,0,0.22759,-0.09684,0.24836,0.22848,-0.09849,0.25242
7764.7934,0,0.22742,-0.09595,0.24646,0.22816,-0.09773,0.25063
7764.8263,0,0.22885,-0.09473,0.24449,0.22836,-0.09683,0.24879
7764.8609,0,0.22962,-0.09390,0.24221,0.22874,-0.09595,0.24682
7764.8963,0,0.23056,-0.09286,0.23984,0.22929,-0.09502,0.24472
7764.9279,0,0.22942,-0.09193,0.23822,0.22933,-0.09410,0.24277
7764.9611,0,0.22808,-0.09053,0.23687,0.22895,-0.09302,0.24100
7764.9932,0,0.22663,-0.08916,0.23536,0.22826,-0.09187,0.23931
7765.0239,0,0.22451,-0.08722,0.23391,0.22713,-0.09047,0.23769
7765.0565,0,0.22525,-0.08499,0.23225,0.22657,-0.08883,0.23606
7765.0899,0,0.22566,-0.08295,0.23075,0.22630,-0.08706,0.23447
7765.1207,0,0.22359,-0.08211,0.22938,0.22548,-0.08558,0.23294
7765.1614,0,0.22257,-0.08012,0.22825,0.22461,-0.08394,0.23153
7765.1933,0,0.22062,-0.07863,0.22745,0.22341,-0.08235,0.23031
7765.2280,0,0.21978,-0.07661,0.22672,0.22232,-0.08062,0.22923
7765.2589,0,0.21736,-0.07563,0.22588,0.22083,-0.07913,0.22823
7765.2922,0,0.21757,-0.07425,0.22473,0.21986,-0.07766,0.22718
7765.3249,0,0.21618,-0.07237,0.22343,0.21875,-0.07607,0.22605
7765.3575,0,0.21559,-0.07076,0.22197,0.21780,-0.07448,0.22483
7765.3896,0,0.21672,-0.06834,0.22050,0.21748,-0.07264,0.22353
7765.4211,0,0.21680,-0.06703,0.21941,0.21727,-0.07096,0.22229
7765.4521,0,0.21616,-0.06473,0.21904,0.21694,-0.06909,0.22132
7765.4832,0,0.21554,-0.06206,0.21838,0.21652,-0.06698,0.22044
7765.5251,0,0.21418,-0.05790,0.21745,0.21582,-0.06426,0.21954
7765.5577,0,0.21163,-0.05354,0.21700,0.21456,-0.06104,0.21878
7765.5893,0,0.21261,-0.05009,0.21608,0.21397,-0.05775,0.21797
7765.6208,0,0.21176,-0.04795,0.21544,0.21331,-0.05481,0.21721
7765.6514,0,0.21353,-0.04461,0.21410,0.21338,-0.05175,0.21628
7765.6845,0,0.21424,-0.04178,0.21282,0.21364,-0.04876,0.21524
7765.7161,0,0.21277,-0.03843,0.21201,0.21338,-0.04566,0.21427
7765.7544,0,0.21473,-0.03625,0.21087,0.21378,-0.04284,0.21325
7765.7892,0,0.21310,-0.03395,0.21031,0.21358,-0.04017,0.21237
7765.8200,0,0.21435,-0.03129,0.20989,0.21381,-0.03751,0.21162
7765.8517,0,0.21562,-0.02848,0.20933,0.21435,-0.03480,0.21093
7765.8832,0,0.21721,-0.02561,0.20881,0.21521,-0.03204,0.21030
7765.9236,0,0.21562,-0.02214,0.20918,0.21533,-0.02907,0.20996
7765.9572,0,0.21583,-0.01974,0.20939,0.21548,-0.02627,0.20979
7765.9893,0,0.21358,-0.01695,0.21008,0.21491,-0.02348,0.20988
7766.0231,0,0.21332,-0.01459,0.21036,0.21443,-0.02081,0.21002
7766.0565,0,0.21423,-0.01097,0.21087,0.21437,-0.01786,0.21028
7766.0867,0,0.21410,-0.00782,0.21112,0.21429,-0.01485,0.21053
7766.1186,0,0.21611,-0.00470,0.21099,0.21484,-0.01180,0.21067
7766.1499,0,0.21528,-0.00213,0.21142,0.21497,-0.00890,0.21089
7766.1819,0,0.21719,0.00307,0.21142,0.21564,-0.00531,0.21105
7766.2138,0,0.21703,0.00568,0.21188,0.21605,-0.00201,0.21130
7766.2452,0,0.21721,0.00909,0.21244,0.21640,0.00132,0.21164
7766.2750,0,0.21736,0.01263,0.21321,0.21669,0.00471,0.21211
7766.3081,0,0.21803,0.01660,0.21372,0.21709,0.00828,0.21259
7766.3445,0,0.21658,0.02071,0.21482,0.21694,0.01201,0.21326
7766.3783,0,0.21879,0.02362,0.21564,0.21750,0.01549,0.21397
7766.4116,0,0.21778,0.02617,0.21696,0.21758,0.01870,0.21487
7766.4419,0,0.21752,0.02864,0.21816,0.21756,0.02168,0.21586
7766.4740,0,0.21798,0.03270,0.21915,0.21769,0.02499,0.21685
7766.5183,0,0.21983,0.03513,0.22021,0.21833,0.02803,0.21785
7766.5496,0,0.21901,0.03839,0.22140,0.21853,0.03114,0.21892
7766.5840,0,0.22037,0.04192,0.22282,0.21909,0.03437,0.22009
7766.6192,0,0.22010,0.04626,0.22473,0.21939,0.03794,0.22148
7766.6506,0,0.22253,0.04944,0.22671,0.22033,0.04139,0.22305
7766.6899,0,0.22277,0.05318,0.22881,0.22106,0.04492,0.22478
7766.7242,0,0.22191,0.05598,0.23167,0.22132,0.04824,0.22684
7766.7553,0,0.22057,0.05880,0.23427,0.22109,0.05141,0.22907
7766.7870,0,0.22008,0.06168,0.23701,0.22079,0.05449,0.23145
7766.8291,0,0.21935,0.06389,0.23992,0.22036,0.05731,0.23399
7766.8597,0,0.21881,0.06630,0.24281,0.21989,0.06001,0.23664
7766.8907,0,0.22262,0.06869,0.24518,0.22071,0.06261,0.23920
7766.9262,0,0.22361,0.07088,0.24756,0.22158,0.06509,0.24171
7766.9572,0,0.22326,0.07220,0.24994,0.22208,0.06722,0.24418
7766.9879,0,0.22452,0.07290,0.25122,0.22282,0.06893,0.24629
7767.0192,0,0.22678,0.07432,0.25257,0.22401,0.07054,0.24817
7767.0516,0,0.22907,0.07530,0.25379,0.22553,0.07197,0.24986
7767.0851,0,0.22981,0.07652,0.25537,0.22681,0.07333,0.25151
7767.1161,0,0.22911,0.07751,0.25759,0.22750,0.07459,0.25334
7767.1499,0,0.22951,0.07894,0.25977,0.22811,0.07589,0.25527
7767.1860,0,0.22902,0.07965,0.26207,0.22838,0.07702,0.25731
7767.2180,0,0.22974,0.07895,0.26391,0.22879,0.07760,0.25929
7767.2506,0,0.22864,0.07946,0.26599,0.22874,0.07816,0.26130
7767.2891,0,0.22824,0.07907,0.26798,0.22859,0.07843,0.26330
7767.3203,0,0.22941,0.08015,0.26966,0.22884,0.07895,0.26521
7767.3511,0,0.22904,0.08077,0.27146,0.22890,0.07949,0.26709
7767.3831,0,0.22889,0.08123,0.27297,0.22889,0.08002,0.26885
7767.4174,0,0.22902,0.08144,0.27446,0.22893,0.08044,0.27054
7767.4502,0,0.23017,0.08141,0.27570,0.22930,0.08073,0.27208
7767.4840,0,0.23115,0.08109,0.27696,0.22986,0.08084,0.27355
7767.5155,0,0.23207,0.08016,0.27838,0.23052,0.08064,0.27500
7767.5459,0,0.23205,0.07922,0.28001,0.23098,0.08021,0.27650
7767.5771,0,0.23064,0.07771,0.28166,0.23088,0.07946,0.27805
7767.6088,0,0.23012,0.07523,0.28362,0.23065,0.07819,0.27972
7767.6413,0,0.22883,0.07364,0.28553,0.23010,0.07683,0.28147
7767.6721,0,0.22889,0.07192,0.28730,0.22974,0.07536,0.28322
7767.7031,0,0.22730,0.06967,0.28941,0.22901,0.07365,0.28507
7767.7351,0,0.22752,0.06832,0.29131,0.22856,0.07205,0.28695
7767.7666,0,0.22846,0.06710,0.29318,0.22853,0.07056,0.28882
7767.8056,0,0.23073,0.06601,0.29470,0.22919,0.06920,0.29058
7767.8366,0,0.23097,0.06505,0.29624,0.22972,0.06795,0.29228
7767.8666,0,0.23229,0.06349,0.29774,0.23049,0.06661,0.29392
7767.8996,0,0.23480,0.06210,0.29887,0.23178,0.06526,0.29540
7767.9343,0,0.23582,0.06027,0.30042,0.23299,0.06376,0.29691
7767.9673,0,0.23754,0.05844,0.30130,0.23436,0.06217,0.29823
7768.0002,0,0.23559,0.05729,0.30290,0.23473,0.06070,0.29963
7768.0341,0,0.23511,0.05553,0.30400,0.23484,0.05915,0.30094
7768.0695,0,0.23461,0.05404,0.30509,0.23477,0.05762,0.30218
7768.1050,0,0.23273,0.05138,0.30590,0.23416,0.05575,0.30330
7768.1350,0,0.23317,0.04885,0.30641,0.23386,0.05368,0.30423
7768.1658,0,0.23356,0.04591,0.30692,0.23377,0.05135,0.30504
7768.1985,0,0.23323,0.04312,0.30742,0.23361,0.04888,0.30575
7768.2298,0,0.23359,0.04122,0.30773,0.23361,0.04658,0.30635
7768.2605,0,0.23254,0.03957,0.30827,0.23329,0.04448,0.30692
7768.2931,0,0.22903,0.03649,0.30928,0.23201,0.04208,0.30763
7768.3255,0,0.22891,0.03423,0.30981,0.23108,0.03973,0.30828
7768.3578,0,0.22891,0.03168,0.31025,0.23043,0.03731,0.30887
7768.3885,0,0.23042,0.02987,0.31014,0.23043,0.03508,0.30926
7768.4220,0,0.22944,0.02705,0.31040,0.23013,0.03267,0.30960
7768.4536,0,0.23067,0.02386,0.31004,0.23029,0.03003,0.30973
7768.4865,0,0.23293,0.02052,0.30951,0.23108,0.02717,0.30966
7768.5182,0,0.23479,0.01813,0.30909,0.23220,0.02446,0.30949
7768.5548,0,0.23730,0.01595,0.30863,0.23373,0.02191,0.30923
7768.5880,0,0.23908,0.01389,0.30838,0.23533,0.01950,0.30898
7768.6184,0,0.24075,0.01224,0.30784,0.23696,0.01732,0.30864
7768.6543,0,0.24075,0.01008,0.30746,0.23810,0.01515,0.30828
7768.6861,0,0.24191,0.00869,0.30701,0.23924,0.01321,0.30790
7768.7179,0,0.24360,0.00687,0.30626,0.24055,0.01131,0.30741
7768.7598,0,0.24246,0.00535,0.30626,0.24112,0.00952,0.30706
7768.7919,0,0.24310,0.00454,0.30581,0.24172,0.00803,0.30669
7768.8225,0,0.24148,0.00280,0.30552,0.24164,0.00646,0.30634
7768.8552,0,0.24302,0.00106,0.30479,0.24206,0.00484,0.30587
7768.8865,0,0.24446,-0.00092,0.30438,0.24278,0.00311,0.30543
7768.9176,0,0.24486,-0.00290,0.30397,0.24340,0.00131,0.30499
7768.9549,0,0.24377,-0.00516,0.30415,0.24351,-0.00063,0.30474
7768.9872,0,0.24502,-0.00642,0.30361,0.24396,-0.00237,0.30440
7769.0178,0,0.24717,-0.00866,0.30281,0.24492,-0.00426,0.30392
7769.0554,0,0.24830,-0.01177,0.30236,0.24594,-0.00651,0.30345
7769.0860,0,0.24736,-0.01476,0.30209,0.24636,-0.00899,0.30304
7769.1233,0,0.24691,-0.01883,0.30145,0.24653,-0.01194,0.30257
7769.1541,0,0.24616,-0.02216,0.30051,0.24642,-0.01501,0.30195
7769.1871,0,0.24606,-0.02541,0.29972,0.24631,-0.01813,0.30128
7769.2187,0,0.24462,-0.02882,0.29911,0.24580,-0.02134,0.30063
7769.2549,0,0.24382,-0.03244,0.29817,0.24521,-0.02467,0.29989
7769.2880,0,0.24307,-0.03492,0.29753,0.24457,-0.02774,0.29918
7769.3188,0,0.24377,-0.03704,0.29659,0.24433,-0.03053,0.29840
7769.3544,0,0.24452,-0.03948,0.29554,0.24439,-0.03322,0.29754
7769.3863,0,0.24453,-0.04064,0.29470,0.24443,-0.03544,0.29669
7769.4181,0,0.24436,-0.04243,0.29379,0.24441,-0.03754,0.29582
7769.4546,0,0.24345,-0.04386,0.29287,0.24412,-0.03944,0.29493
7769.4860,0,0.24388,-0.04474,0.29182,0.24405,-0.04103,0.29400
7769.5193,0,0.24481,-0.04587,0.29076,0.24428,-0.04248,0.29303
7769.5615,0,0.24594,-0.04686,0.28946,0.24478,-0.04380,0.29196
7769.5921,0,0.24602,-0.04602,0.28865,0.24515,-0.04446,0.29096
7769.6229,0,0.24601,-0.04642,0.28768,0.24541,-0.04505,0.28998
7769.6632,0,0.24501,-0.04726,0.28680,0.24529,-0.04571,0.28903
7769.6938,0,0.24525,-0.04807,0.28562,0.24528,-0.04642,0.28800
7769.7253,0,0.24436,-0.04849,0.28462,0.24500,-0.04704,0.28699
7769.7577,0,0.24503,-0.04839,0.28361,0.24501,-0.04745,0.28597
7769.7904,0,0.24597,-0.04816,0.28238,0.24530,-0.04766,0.28489
7769.8235,0,0.24594,-0.04884,0.28147,0.24549,-0.04801,0.28387
7769.8557,0,0.24788,-0.04805,0.28019,0.24621,-0.04803,0.28276
