t,seg,rx,ry,rz,fx,fy,fz
4092.7761,0,0.11673,-0.27512,0.20974,0.11602,-0.27605,0.20692
4092.8069,0,0.11842,-0.27556,0.21066,0.11674,-0.27590,0.20804
4092.8392,0,0.11848,-0.27519,0.21204,0.11726,-0.27569,0.20924
4092.8744,0,0.11873,-0.27627,0.21310,0.11770,-0.27586,0.21040
4092.9075,0,0.11856,-0.27685,0.21424,0.11796,-0.27616,0.21155
4092.9417,0,0.11959,-0.27701,0.21569,0.11845,-0.27641,0.21279
4092.9803,0,0.11973,-0.27746,0.21711,0.11883,-0.27673,0.21409
4093.0146,0,0.12129,-0.27751,0.21821,0.11957,-0.27696,0.21532
4093.0514,0,0.12214,-0.27800,0.21937,0.12034,-0.27728,0.21654
4093.0822,0,0.12097,-0.27792,0.22099,0.12053,-0.27747,0.21788
4093.1130,0,0.11987,-0.27763,0.22270,0.12033,-0.27752,0.21932
4093.1463,0,0.12040,-0.27825,0.22388,0.12035,-0.27774,0.22069
4093.1774,0,0.11975,-0.27890,0.22524,0.12017,-0.27809,0.22205
4093.2104,0,0.12020,-0.27896,0.22647,0.12018,-0.27835,0.22338
4093.2420,0,0.12069,-0.27950,0.22767,0.12033,-0.27869,0.22467
4093.2744,0,0.12017,-0.28021,0.22909,0.12028,-0.27915,0.22599
4093.3064,0,0.12051,-0.28061,0.23018,0.12035,-0.27959,0.22725
4093.3390,0,0.11976,-0.28138,0.23159,0.12018,-0.28012,0.22855
4093.3698,0,0.12077,-0.28173,0.23294,0.12035,-0.28061,0.22987
4093.4020,0,0.12104,-0.28112,0.23436,0.12056,-0.28076,0.23121
4093.4340,0,0.12117,-0.28164,0.23566,0.12074,-0.28103,0.23255
4093.4655,0,0.12252,-0.28138,0.23692,0.12128,-0.28113,0.23386
4093.4959,0,0.12375,-0.28221,0.23830,0.12202,-0.28145,0.23519
4093.5309,0,0.12347,-0.28208,0.23981,0.12245,-0.28164,0.23658
4093.5648,0,0.12511,-0.28320,0.24077,0.12325,-0.28211,0.23784
4093.5949,0,0.12681,-0.28302,0.24196,0.12432,-0.28238,0.23907
4093.6257,0,0.12722,-0.28329,0.24351,0.12519,-0.28265,0.24040
4093.6807,0,0.12794,-0.28301,0.24498,0.12601,-0.28276,0.24178
4093.7118,0,0.12737,-0.28279,0.24638,0.12642,-0.28277,0.24316
4093.7425,0,0.12735,-0.28356,0.24773,0.12670,-0.28301,0.24453
4093.7741,0,0.12810,-0.28383,0.24897,0.12712,-0.28325,0.24586
4093.8093,0,0.12816,-0.28379,0.25030,0.12743,-0.28341,0.24719
4093.8422,0,0.12945,-0.28401,0.25147,0.12804,-0.28359,0.24848
4093.8774,0,0.12949,-0.28384,0.25286,0.12847,-0.28367,0.24979
4093.9083,0,0.12965,-0.28395,0.25436,0.12883,-0.28375,0.25116
4093.9414,0,0.13012,-0.28408,0.25591,0.12921,-0.28385,0.25259
4093.9744,0,0.13044,-0.28390,0.25735,0.12958,-0.28386,0.25401
4094.0132,0,0.13202,-0.28385,0.25886,0.13031,-0.28386,0.25547
4094.0432,0,0.13396,-0.28391,0.25999,0.13141,-0.28388,0.25682
4094.0737,0,0.13331,-0.28332,0.26155,0.13198,-0.28371,0.25824
4094.1058,0,0.13361,-0.28346,0.26291,0.13247,-0.28364,0.25964
4094.1386,0,0.13377,-0.28296,0.26413,0.13286,-0.28343,0.26099
4094.1720,0,0.13138,-0.28275,0.26546,0.13242,-0.28323,0.26233
4094.2042,0,0.13345,-0.28238,0.26642,0.13273,-0.28297,0.26356
4094.2377,0,0.13271,-0.28173,0.26766,0.13272,-0.28260,0.26479
4094.2693,0,0.13255,-0.28209,0.26878,0.13267,-0.28245,0.26598
4094.2991,0,0.13256,-0.28164,0.26986,0.13263,-0.28221,0.26715
4094.3304,0,0.13428,-0.28152,0.27100,0.13313,-0.28200,0.26830
4094.3638,0,0.13487,-0.28126,0.27225,0.13365,-0.28178,0.26949
4094.3982,0,0.13480,-0.28102,0.27363,0.13400,-0.28155,0.27073
4094.4328,0,0.13482,-0.28067,0.27507,0.13424,-0.28129,0.27203
4094.4653,0,0.13671,-0.28028,0.27652,0.13498,-0.28098,0.27338
4094.4985,0,0.13774,-0.27946,0.27786,0.13581,-0.28053,0.27472
4094.5306,0,0.13843,-0.27953,0.27908,0.13660,-0.28023,0.27603
4094.5635,0,0.13868,-0.27962,0.28038,0.13722,-0.28005,0.27733
4094.5946,0,0.13871,-0.27958,0.28163,0.13767,-0.27991,0.27862
4094.6272,0,0.13882,-0.27894,0.28322,0.13802,-0.27962,0.28000
4094.6833,0,0.13994,-0.27956,0.28469,0.13859,-0.27960,0.28141
4094.7187,0,0.14051,-0.27910,0.28618,0.13917,-0.27945,0.28284
4094.7545,0,0.14061,-0.27940,0.28752,0.13960,-0.27944,0.28424
4094.7890,0,0.14091,-0.27945,0.28887,0.13999,-0.27944,0.28563
4094.8214,0,0.14129,-0.27956,0.29001,0.14038,-0.27947,0.28694
4094.8519,0,0.14109,-0.28014,0.29124,0.14059,-0.27967,0.28823
4094.8841,0,0.14048,-0.28031,0.29232,0.14056,-0.27987,0.28946
4094.9173,0,0.14024,-0.28048,0.29319,0.14046,-0.28005,0.29058
4094.9474,0,0.14042,-0.28012,0.29390,0.14045,-0.28007,0.29158
4094.9799,0,0.14036,-0.28000,0.29463,0.14042,-0.28005,0.29249
4095.0136,0,0.14033,-0.27999,0.29530,0.14040,-0.28003,0.29334
4095.0509,0,0.14107,-0.28001,0.29601,0.14060,-0.28002,0.29414
4095.0817,0,0.14050,-0.28047,0.29686,0.14057,-0.28016,0.29495
4095.1171,0,0.14056,-0.27976,0.29799,0.14057,-0.28004,0.29586
4095.1504,0,0.14161,-0.27968,0.29913,0.14088,-0.27993,0.29684
4095.1815,0,0.14186,-0.27975,0.30037,0.14117,-0.27988,0.29790
4095.2129,0,0.14355,-0.27952,0.30171,0.14189,-0.27977,0.29904
4095.2453,0,0.14564,-0.27998,0.30309,0.14301,-0.27983,0.30026
4095.2777,0,0.14495,-0.27993,0.30500,0.14359,-0.27986,0.30168
4095.3087,0,0.14504,-0.27980,0.30683,0.14403,-0.27984,0.30322
4095.3415,0,0.14495,-0.28012,0.30849,0.14431,-0.27993,0.30480
4095.3788,0,0.14421,-0.28030,0.31016,0.14428,-0.28004,0.30641
4095.4089,0,0.14495,-0.28041,0.31179,0.14448,-0.28015,0.30802
4095.4409,0,0.14425,-0.28038,0.31346,0.14441,-0.28022,0.30966
4095.4754,0,0.14409,-0.28067,0.31500,0.14431,-0.28035,0.31126
4095.5098,0,0.14502,-0.28122,0.31638,0.14453,-0.28061,0.31280
4095.5421,0,0.14456,-0.28173,0.31802,0.14454,-0.28095,0.31436
4095.5748,0,0.14386,-0.28203,0.31978,0.14433,-0.28127,0.31599
4095.6097,0,0.14358,-0.28240,0.32160,0.14411,-0.28161,0.31767
4095.6439,0,0.14274,-0.28279,0.32365,0.14370,-0.28196,0.31947
4095.6954,0,0.14448,-0.28352,0.32528,0.14393,-0.28243,0.32121
4095.7299,0,0.14491,-0.28367,0.32719,0.14423,-0.28280,0.32300
4095.7621,0,0.14593,-0.28372,0.32883,0.14474,-0.28308,0.32475
4095.7931,0,0.14650,-0.28374,0.33060,0.14527,-0.28328,0.32651
4095.8273,0,0.14731,-0.28383,0.33245,0.14588,-0.28344,0.32829
4095.8605,0,0.14718,-0.28366,0.33436,0.14627,-0.28351,0.33011
4095.8909,0,0.14810,-0.28384,0.33592,0.14682,-0.28361,0.33186
4095.9242,0,0.14755,-0.28450,0.33774,0.14704,-0.28387,0.33362
4095.9574,0,0.14726,-0.28515,0.33965,0.14711,-0.28426,0.33543
4095.9966,0,0.14734,-0.28555,0.34143,0.14717,-0.28465,0.33723
4096.0302,0,0.14701,-0.28586,0.34326,0.14713,-0.28501,0.33904
4096.0647,0,0.14783,-0.28608,0.34469,0.14734,-0.28533,0.34073
4096.1085,0,0.14849,-0.28652,0.34639,0.14768,-0.28569,0.34243
4096.1276,0,0.14834,-0.28631,0.34825,0.14788,-0.28587,0.34418
4096.1753,0,0.14713,-0.28680,0.35030,0.14766,-0.28615,0.34601
4096.1929,0,0.14862,-0.28742,0.35221,0.14795,-0.28653,0.34787
4096.2249,0,0.14731,-0.28736,0.35460,0.14776,-0.28678,0.34989
4096.2574,0,0.14838,-0.28686,0.35654,0.14794,-0.28680,0.35189
4096.2892,0,0.15022,-0.28704,0.35814,0.14863,-0.28688,0.35376
4096.3218,0,0.14947,-0.28680,0.36000,0.14888,-0.28685,0.35563
4096.3554,0,0.15007,-0.28689,0.36176,0.14924,-0.28686,0.35747
4096.3887,0,0.14993,-0.28636,0.36339,0.14945,-0.28671,0.35924
4096.4237,0,0.14902,-0.28646,0.36510,0.14932,-0.28664,0.36100
4096.4578,0,0.14878,-0.28648,0.36678,0.14916,-0.28659,0.36273
4096.4921,0,0.14818,-0.28651,0.36852,0.14886,-0.28657,0.36447
4096.5228,0,0.14838,-0.28623,0.37020,0.14872,-0.28646,0.36619
4096.5542,0,0.14784,-0.28651,0.37200,0.14845,-0.28648,0.36793
4096.5880,0,0.14811,-0.28602,0.37359,0.14835,-0.28634,0.36963
4096.6208,0,0.14940,-0.28540,0.37510,0.14866,-0.28606,0.37127
4096.6562,0,0.14908,-0.28543,0.37660,0.14879,-0.28587,0.37287
4096.7055,0,0.14844,-0.28495,0.37815,0.14868,-0.28559,0.37445
4096.7383,0,0.14921,-0.28476,0.37924,0.14884,-0.28534,0.37589
4096.7762,0,0.15074,-0.28451,0.38049,0.14941,-0.28509,0.37727
4096.8091,0,0.15002,-0.28456,0.38188,0.14959,-0.28493,0.37865
4096.8391,0,0.14993,-0.28424,0.38345,0.14969,-0.28473,0.38009
4096.8702,0,0.15006,-0.28397,0.38511,0.14980,-0.28450,0.38160
4096.9019,0,0.15074,-0.28400,0.38656,0.15008,-0.28435,0.38308
4096.9355,0,0.15105,-0.28470,0.38802,0.15037,-0.28446,0.38457
4096.9660,0,0.15057,-0.28454,0.38927,0.15043,-0.28448,0.38598
4096.9992,0,0.15016,-0.28480,0.39052,0.15035,-0.28458,0.38734
4097.0343,0,0.14961,-0.28476,0.39162,0.15013,-0.28463,0.38862
4097.0666,0,0.15053,-0.28531,0.39240,0.15025,-0.28484,0.38976
4097.1004,0,0.15016,-0.28520,0.39350,0.15022,-0.28495,0.39088
4097.1345,0,0.15069,-0.28497,0.39447,0.15036,-0.28495,0.39196
4097.1659,0,0.15100,-0.28521,0.39549,0.15055,-0.28503,0.39302
4097.1967,0,0.15118,-0.28599,0.39639,0.15074,-0.28532,0.39403
4097.2291,0,0.15098,-0.28568,0.39722,0.15081,-0.28543,0.39499
4097.2613,0,0.15239,-0.28549,0.39747,0.15129,-0.28545,0.39573
4097.2926,0,0.15223,-0.28524,0.39780,0.15157,-0.28538,0.39635
4097.3283,0,0.15287,-0.28478,0.39760,0.15196,-0.28520,0.39673
4097.3605,0,0.15180,-0.28442,0.39767,0.15191,-0.28497,0.39701
4097.3939,0,0.15258,-0.28395,0.39757,0.15211,-0.28466,0.39718
4097.4262,0,0.15203,-0.28339,0.39796,0.15209,-0.28428,0.39741
4097.4581,0,0.15272,-0.28293,0.39809,0.15228,-0.28387,0.39762
4097.4913,0,0.15278,-0.28172,0.39834,0.15243,-0.28323,0.39783
4097.5250,0,0.15218,-0.28001,0.39875,0.15235,-0.28226,0.39811
4097.5570,0,0.15234,-0.27789,0.39892,0.15235,-0.28095,0.39835
4097.5879,0,0.15273,-0.27597,0.39898,0.15247,-0.27946,0.39854
4097.6198,0,0.15177,-0.27412,0.39915,0.15226,-0.27786,0.39872
4097.6501,0,0.15276,-0.27198,0.39910,0.15241,-0.27609,0.39884
4097.6827,0,0.15087,-0.26959,0.39952,0.15195,-0.27414,0.39904
4097.7131,0,0.15096,-0.26739,0.39947,0.15165,-0.27211,0.39917
4097.7484,0,0.15038,-0.26569,0.39967,0.15127,-0.27019,0.39932
4097.7817,0,0.15014,-0.26358,0.39971,0.15093,-0.26820,0.39944
4097.8147,0,0.15064,-0.26115,0.39972,0.15084,-0.26609,0.39952
4097.8447,0,0.15149,-0.25866,0.39983,0.15104,-0.26386,0.39961
4097.8806,0,0.15185,-0.25577,0.39994,0.15128,-0.26143,0.39971
4097.9118,0,0.15153,-0.25280,0.40006,0.15136,-0.25884,0.39982
4097.9437,0,0.15228,-0.24984,0.40036,0.15163,-0.25614,0.39998
4097.9764,0,0.15121,-0.24738,0.40039,0.15151,-0.25351,0.40010
4098.0114,0,0.15162,-0.24455,0.40028,0.15154,-0.25082,0.40016
4098.0436,0,0.15138,-0.24297,0.40019,0.15149,-0.24847,0.40017
4098.0833,0,0.15090,-0.24073,0.40041,0.15132,-0.24615,0.40024
4098.1146,0,0.15044,-0.23902,0.40081,0.15105,-0.24401,0.40041
4098.1461,0,0.15127,-0.23716,0.40102,0.15112,-0.24195,0.40059
4098.1850,0,0.15098,-0.23472,0.40124,0.15108,-0.23978,0.40079
4098.2156,0,0.14992,-0.23229,0.40165,0.15073,-0.23753,0.40105
4098.2468,0,0.15018,-0.23029,0.40135,0.15056,-0.23536,0.40114
4098.2781,0,0.14979,-0.22822,0.40137,0.15033,-0.23322,0.40121
4098.3118,0,0.14968,-0.22611,0.40153,0.15014,-0.23108,0.40131
4098.3448,0,0.15047,-0.22314,0.40174,0.15024,-0.22870,0.40144
4098.3789,0,0.15040,-0.22043,0.40186,0.15028,-0.22622,0.40156
4098.4101,0,0.15026,-0.21818,0.40193,0.15028,-0.22381,0.40167
4098.4413,0,0.15005,-0.21565,0.40205,0.15021,-0.22136,0.40179
4098.4754,0,0.15071,-0.21307,0.40188,0.15036,-0.21887,0.40181
4098.5126,0,0.15078,-0.21048,0.40179,0.15049,-0.21635,0.40181
4098.5501,0,0.15122,-0.20793,0.40171,0.15071,-0.21383,0.40178
4098.5821,0,0.15103,-0.20571,0.40191,0.15080,-0.21139,0.40182
4098.6142,0,0.15098,-0.20327,0.40196,0.15086,-0.20896,0.40186
4098.6475,0,0.15245,-0.20087,0.40171,0.15133,-0.20653,0.40181
4098.6819,0,0.15202,-0.19904,0.40182,0.15154,-0.20428,0.40181
4098.7135,0,0.15145,-0.19613,0.40204,0.15151,-0.20184,0.40188
4098.7470,0,0.15170,-0.19321,0.40212,0.15157,-0.19925,0.40195
4098.7789,0,0.15177,-0.19099,0.40221,0.15163,-0.19677,0.40203
4098.8117,0,0.15273,-0.18767,0.40225,0.15196,-0.19404,0.40210
4098.8503,0,0.15294,-0.18542,0.40215,0.15225,-0.19145,0.40211
4098.8857,0,0.15331,-0.18291,0.40205,0.15257,-0.18889,0.40209
4098.9220,0,0.15391,-0.18030,0.40189,0.15297,-0.18631,0.40203
4098.9596,0,0.15387,-0.17707,0.40198,0.15324,-0.18354,0.40202
4098.9963,0,0.15261,-0.17473,0.40205,0.15305,-0.18090,0.40203
4099.0301,0,0.15256,-0.17198,0.40212,0.15290,-0.17822,0.40205
4099.0631,0,0.15271,-0.16952,0.40213,0.15285,-0.17561,0.40208
4099.0955,0,0.15337,-0.16664,0.40179,0.15300,-0.17292,0.40199
4099.1300,0,0.15292,-0.16432,0.40189,0.15298,-0.17034,0.40196
4099.1628,0,0.15257,-0.16180,0.40182,0.15286,-0.16778,0.40192
4099.1955,0,0.15225,-0.15953,0.40177,0.15267,-0.16530,0.40187
4099.2269,0,0.15217,-0.15733,0.40156,0.15252,-0.16291,0.40178
4099.2588,0,0.15237,-0.15477,0.40136,0.15248,-0.16047,0.40165
4099.2926,0,0.15233,-0.15155,0.40137,0.15243,-0.15779,0.40157
4099.3246,0,0.15191,-0.14892,0.40134,0.15228,-0.15513,0.40150
4099.3584,0,0.15171,-0.14600,0.40131,0.15211,-0.15239,0.40144
4099.3914,0,0.15063,-0.14384,0.40143,0.15166,-0.14983,0.40144
4099.4284,0,0.15115,-0.14102,0.40131,0.15151,-0.14718,0.40140
4099.4604,0,0.15119,-0.13878,0.40090,0.15141,-0.14466,0.40125
4099.4925,0,0.15140,-0.13671,0.40037,0.15141,-0.14228,0.40098
4099.5246,0,0.14989,-0.13452,0.40015,0.15095,-0.13995,0.40074
4099.5581,0,0.15002,-0.13243,0.39965,0.15067,-0.13769,0.40041
4099.5916,0,0.15005,-0.13066,0.39918,0.15049,-0.13558,0.40004
4099.6253,0,0.14873,-0.12821,0.39913,0.14996,-0.13337,0.39977
4099.6584,0,0.14898,-0.12599,0.39883,0.14967,-0.13116,0.39949
4099.7130,0,0.14659,-0.12365,0.39925,0.14874,-0.12891,0.39941
4099.7438,0,0.14652,-0.12182,0.39915,0.14808,-0.12678,0.39933
4099.7746,0,0.14485,-0.11962,0.39940,0.14711,-0.12463,0.39935
4099.8071,0,0.14576,-0.11701,0.39920,0.14670,-0.12235,0.39931
4099.8408,0,0.14610,-0.11478,0.39888,0.14652,-0.12008,0.39918
4099.8733,0,0.14524,-0.11214,0.39892,0.14614,-0.11770,0.39910
4099.9044,0,0.14559,-0.11027,0.39856,0.14597,-0.11547,0.39894
4099.9356,0,0.14605,-0.10808,0.39812,0.14600,-0.11325,0.39869
4099.9676,0,0.14662,-0.10581,0.39777,0.14618,-0.11102,0.39842
4099.9986,0,0.14621,-0.10337,0.39750,0.14619,-0.10872,0.39814
4100.0298,0,0.14547,-0.10157,0.39735,0.14598,-0.10658,0.39790
4100.0636,0,0.14419,-0.10048,0.39751,0.14544,-0.10475,0.39779
4100.0965,0,0.14437,-0.09870,0.39757,0.14512,-0.10293,0.39772
4100.1298,0,0.14375,-0.09791,0.39767,0.14471,-0.10143,0.39771
4100.1654,0,0.14454,-0.09638,0.39744,0.14466,-0.09991,0.39763
4100.2008,0,0.14539,-0.09477,0.39716,0.14488,-0.09837,0.39749
4100.2335,0,0.14508,-0.09355,0.39697,0.14494,-0.09692,0.39733
4100.2665,0,0.14581,-0.09238,0.39629,0.14520,-0.09556,0.39702
4100.3024,0,0.14568,-0.09064,0.39613,0.14534,-0.09408,0.39675
4100.3405,0,0.14574,-0.08959,0.39564,0.14546,-0.09274,0.39642
4100.3761,0,0.14630,-0.08805,0.39517,0.14571,-0.09133,0.39604
4100.4155,0,0.14534,-0.08738,0.39490,0.14560,-0.09015,0.39570
4100.4506,0,0.14659,-0.08585,0.39443,0.14590,-0.08886,0.39532
4100.4863,0,0.14682,-0.08515,0.39399,0.14617,-0.08774,0.39492
4100.5210,0,0.14644,-0.08426,0.39384,0.14625,-0.08670,0.39459
4100.5522,0,0.14485,-0.08328,0.39395,0.14583,-0.08567,0.39440
4100.5837,0,0.14548,-0.08215,0.39353,0.14573,-0.08462,0.39414
4100.6156,0,0.14596,-0.08172,0.39350,0.14580,-0.08375,0.39395
4100.6484,0,0.14664,-0.08008,0.39339,0.14605,-0.08265,0.39378
4100.6832,0,0.14525,-0.07962,0.39359,0.14581,-0.08174,0.39372
4100.7170,0,0.14587,-0.07809,0.39361,0.14583,-0.08065,0.39369
4100.7495,0,0.14570,-0.07692,0.39361,0.14579,-0.07953,0.39367
4100.7798,0,0.14590,-0.07586,0.39354,0.14582,-0.07843,0.39363
4100.8105,0,0.14600,-0.07492,0.39311,0.14588,-0.07738,0.39347
4100.8434,0,0.14524,-0.07371,0.39264,0.14568,-0.07628,0.39322
4100.8746,0,0.14440,-0.07272,0.39245,0.14530,-0.07521,0.39299
4100.9083,0,0.14453,-0.07163,0.39216,0.14507,-0.07414,0.39274
4100.9414,0,0.14459,-0.07068,0.39189,0.14493,-0.07310,0.39249
4100.9781,0,0.14416,-0.06941,0.39173,0.14470,-0.07199,0.39226
4101.0109,0,0.14406,-0.06864,0.39155,0.14450,-0.07099,0.39205
4101.0483,0,0.14409,-0.06720,0.39137,0.14438,-0.06985,0.39184
4101.0783,0,0.14389,-0.06624,0.39131,0.14423,-0.06877,0.39168
4101.1111,0,0.14432,-0.06512,0.39128,0.14426,-0.06767,0.39156
4101.1456,0,0.14468,-0.06343,0.39134,0.14438,-0.06640,0.39150
4101.1760,0,0.14443,-0.06185,0.39117,0.14440,-0.06504,0.39140
4101.2100,0,0.14453,-0.06017,0.39060,0.14444,-0.06358,0.39116
4101.2489,0,0.14584,-0.05842,0.38986,0.14486,-0.06203,0.39077
4101.2796,0,0.14629,-0.05704,0.38889,0.14529,-0.06053,0.39021
4101.3117,0,0.14496,-0.05694,0.38817,0.14519,-0.05946,0.38960
4101.3451,0,0.14468,-0.05548,0.38756,0.14504,-0.05826,0.38899
4101.3784,0,0.14396,-0.05478,0.38690,0.14471,-0.05722,0.38836
4101.4119,0,0.14372,-0.05443,0.38645,0.14442,-0.05638,0.38779
4101.4442,0,0.14388,-0.05399,0.38616,0.14426,-0.05566,0.38730
4101.4758,0,0.14396,-0.05416,0.38574,0.14417,-0.05521,0.38683
4101.5218,0,0.14307,-0.05387,0.38587,0.14384,-0.05481,0.38654
4101.5541,0,0.14253,-0.05313,0.38580,0.14344,-0.05431,0.38632
4101.5907,0,0.14231,-0.05328,0.38581,0.14310,-0.05400,0.38617
4101.6216,0,0.14185,-0.05213,0.38598,0.14273,-0.05344,0.38611
4101.6556,0,0.14038,-0.05221,0.38627,0.14202,-0.05307,0.38616
4101.6867,0,0.13943,-0.05150,0.38683,0.14124,-0.05260,0.38636
4101.7181,0,0.13933,-0.05230,0.38712,0.14067,-0.05251,0.38659
4101.7496,0,0.13861,-0.05215,0.38719,0.14005,-0.05240,0.38677
4101.7802,0,0.13913,-0.05240,0.38692,0.13977,-0.05240,0.38681
4101.8111,0,0.13795,-0.05219,0.38705,0.13923,-0.05234,0.38688
4101.8432,0,0.13865,-0.05172,0.38646,0.13905,-0.05215,0.38676
4101.8755,0,0.13876,-0.05152,0.38595,0.13897,-0.05196,0.38652
4101.9099,0,0.13784,-0.05134,0.38594,0.13863,-0.05178,0.38634
4101.9403,0,0.13786,-0.05128,0.38568,0.13840,-0.05163,0.38614
4101.9720,0,0.13693,-0.05105,0.38533,0.13796,-0.05145,0.38590
4102.0026,0,0.13591,-0.05075,0.38501,0.13734,-0.05124,0.38563
4102.0345,0,0.13464,-0.05085,0.38450,0.13653,-0.05112,0.38529
4102.0675,0,0.13452,-0.05022,0.38399,0.13593,-0.05085,0.38490
4102.0997,0,0.13381,-0.04977,0.38367,0.13529,-0.05053,0.38453
4102.1319,0,0.13314,-0.04929,0.38347,0.13465,-0.05016,0.38421
4102.1634,0,0.13192,-0.04886,0.38331,0.13383,-0.04977,0.38394
4102.1936,0,0.13257,-0.04812,0.38289,0.13345,-0.04927,0.38363
4102.2257,0,0.13239,-0.04800,0.38246,0.13313,-0.04889,0.38328
4102.2617,0,0.13209,-0.04707,0.38215,0.13282,-0.04834,0.38294
4102.2940,0,0.13073,-0.04682,0.38198,0.13219,-0.04789,0.38265
4102.3249,0,0.13080,-0.04692,0.38152,0.13177,-0.04760,0.38231
4102.3664,0,0.13074,-0.04634,0.38112,0.13146,-0.04722,0.38195
4102.3974,0,0.12980,-0.04567,0.38111,0.13096,-0.04675,0.38170
4102.4295,0,0.12980,-0.04550,0.38079,0.13061,-0.04638,0.38143
4102.4602,0,0.12919,-0.04496,0.38071,0.13019,-0.04595,0.38121
4102.4927,0,0.12823,-0.04419,0.38064,0.12960,-0.04542,0.38104
4102.5309,0,0.12792,-0.04395,0.38023,0.12909,-0.04498,0.38080
4102.5645,0,0.12751,-0.04327,0.37981,0.12862,-0.04447,0.38050
4102.5945,0,0.12651,-0.04321,0.37966,0.12799,-0.04409,0.38025
4102.6266,0,0.12576,-0.04292,0.37952,0.12732,-0.04374,0.38003
4102.6628,0,0.12460,-0.04258,0.37933,0.12650,-0.04339,0.37982
4102.7183,0,0.12364,-0.04243,0.37932,0.12564,-0.04310,0.37967
4102.7499,0,0.12298,-0.04244,0.37915,0.12484,-0.04290,0.37952
4102.7841,0,0.12321,-0.04232,0.37877,0.12435,-0.04273,0.37929
4102.8150,0,0.12203,-0.04216,0.37874,0.12366,-0.04256,0.37913
4102.8457,0,0.12182,-0.04211,0.37858,0.12311,-0.04242,0.37896
4102.8793,0,0.12155,-0.04189,0.37842,0.12264,-0.04226,0.37880
4102.9112,0,0.12077,-0.04173,0.37843,0.12208,-0.04210,0.37869
4102.9428,0,0.12045,-0.04145,0.37835,0.12159,-0.04191,0.37859
4102.9752,0,0.12013,-0.04076,0.37842,0.12115,-0.04156,0.37854
4103.0085,0,0.11960,-0.04102,0.37840,0.12069,-0.04140,0.37850
4103.0514,0,0.11962,-0.04062,0.37809,0.12037,-0.04117,0.37837
4103.0831,0,0.11878,-0.04016,0.37784,0.11989,-0.04087,0.37821
4103.1153,0,0.11886,-0.03977,0.37735,0.11958,-0.04054,0.37795
4103.1466,0,0.11785,-0.03994,0.37705,0.11906,-0.04036,0.37768
4103.1789,0,0.11791,-0.03965,0.37674,0.11872,-0.04015,0.37740
4103.2106,0,0.11738,-0.03999,0.37650,0.11831,-0.04010,0.37713
4103.2423,0,0.11680,-0.03963,0.37645,0.11786,-0.03996,0.37693
4103.2761,0,0.11660,-0.03976,0.37627,0.11748,-0.03990,0.37673
4103.3102,0,0.11560,-0.03964,0.37626,0.11692,-0.03982,0.37659
4103.3422,0,0.11619,-0.03985,0.37604,0.11670,-0.03983,0.37642
4103.3765,0,0.11536,-0.03975,0.37603,0.11630,-0.03981,0.37631
4103.4155,0,0.11467,-0.04007,0.37597,0.11581,-0.03989,0.37621
4103.4478,0,0.11496,-0.03994,0.37576,0.11555,-0.03990,0.37607
4103.4846,0,0.11495,-0.03982,0.37549,0.11537,-0.03988,0.37590
4103.5190,0,0.11526,-0.03991,0.37511,0.11534,-0.03989,0.37566
4103.5516,0,0.11544,-0.03959,0.37492,0.11537,-0.03980,0.37544
4103.5853,0,0.11489,-0.03943,0.37460,0.11523,-0.03969,0.37519
4103.6158,0,0.11539,-0.03973,0.37407,0.11528,-0.03970,0.37485
4103.6503,0,0.11484,-0.03973,0.37370,0.11515,-0.03971,0.37451
4103.6838,0,0.11483,-0.03989,0.37332,0.11505,-0.03976,0.37415
4103.7169,0,0.11371,-0.03987,0.37323,0.11465,-0.03980,0.37387
4103.7495,0,0.11307,-0.04006,0.37309,0.11418,-0.03987,0.37364
4103.7826,0,0.11323,-0.04027,0.37277,0.11389,-0.03999,0.37338
4103.8198,0,0.11144,-0.04019,0.37289,0.11316,-0.04005,0.37323
4103.8537,0,0.11141,-0.04008,0.37264,0.11263,-0.04006,0.37305
4103.8867,0,0.11055,-0.04050,0.37243,0.11201,-0.04019,0.37287
4103.9179,0,0.11054,-0.04044,0.37217,0.11157,-0.04026,0.37266
4103.9497,0,0.10907,-0.04083,0.37207,0.11082,-0.04043,0.37248
4103.9899,0,0.10942,-0.04088,0.37162,0.11040,-0.04057,0.37222
4104.0207,0,0.10862,-0.04066,0.37146,0.10987,-0.04060,0.37199
4104.0510,0,0.10763,-0.04113,0.37145,0.10919,-0.04076,0.37183
4104.0814,0,0.10813,-0.04092,0.37124,0.10887,-0.04081,0.37165
4104.1131,0,0.10680,-0.04082,0.37128,0.10825,-0.04081,0.37154
4104.1470,0,0.10765,-0.04106,0.37088,0.10807,-0.04088,0.37134
4104.1836,0,0.10753,-0.04124,0.37059,0.10791,-0.04099,0.37112
4104.2158,0,0.10712,-0.04140,0.37039,0.10767,-0.04111,0.37090
4104.2460,0,0.10579,-0.04155,0.37047,0.10711,-0.04124,0.37077
4104.2769,0,0.10448,-0.04132,0.37049,0.10632,-0.04127,0.37069
4104.3122,0,0.10385,-0.04155,0.37045,0.10558,-0.04135,0.37062
4104.3463,0,0.10398,-0.04176,0.37010,0.10510,-0.04147,0.37046
4104.3787,0,0.10292,-0.04207,0.36993,0.10445,-0.04165,0.37030
4104.4133,0,0.10210,-0.04256,0.36972,0.10374,-0.04192,0.37013
